event_id,order_id,status,event_timestamp,updated_by,rto_status
EVT00071227,ORD0011915,Packed,15-02-2026 03:27,Seller Panel,Non-RTO
EVT00071228,ORD0011915,Shipped,15-02-2026 09:27,Courier Partner,Non-RTO
EVT00071229,ORD0011915,Out for Delivery,16-02-2026 06:27,Courier Partner,Non-RTO
EVT00071230,ORD0011915,Delivered,16-02-2026 10:34,Courier Partner,Non-RTO
EVT00071231,ORD0011916,Order Placed,07-03-2026 17:02,System,Non-RTO
EVT00071232,ORD0011916,Packed,07-03-2026 23:02,Seller Panel,Non-RTO
EVT00071233,ORD0011916,Shipped,08-03-2026 07:02,Courier Partner,Non-RTO
EVT00071234,ORD0011916,Out for Delivery,11-03-2026 05:02,Courier Partner,Non-RTO
EVT00071235,ORD0011916,Delivery Failed,11-03-2026 07:55,Courier Partner,Non-RTO
EVT00071236,ORD0011916,Out for Delivery,13-03-2026 03:02,Courier Partner,Non-RTO
EVT00071237,ORD0011916,Delivered,13-03-2026 07:42,Courier Partner,Non-RTO
EVT00071238,ORD0011917,Order Placed,15-03-2026 19:47,System,Non-RTO
EVT00071239,ORD0011917,Packed,16-03-2026 14:47,Seller Panel,Non-RTO
EVT00071240,ORD0011917,Shipped,17-03-2026 14:47,Courier Partner,Non-RTO
EVT00071241,ORD0011917,Out for Delivery,18-03-2026 11:47,Courier Partner,Non-RTO
EVT00071242,ORD0011917,Delivered,18-03-2026 16:02,Courier Partner,Non-RTO
EVT00071243,ORD0011918,Order Placed,16-03-2026 21:57,System,Non-RTO
EVT00071244,ORD0011918,Packed,17-03-2026 16:57,Seller Panel,Non-RTO
EVT00071245,ORD0011918,Shipped,18-03-2026 20:57,Courier Partner,Non-RTO
EVT00071246,ORD0011918,Out for Delivery,25-03-2026 18:57,Courier Partner,Non-RTO
EVT00071247,ORD0011918,Delivered,25-03-2026 21:11,Courier Partner,Non-RTO
EVT00071248,ORD0011919,Order Placed,17-06-2026 14:57,System,Non-RTO
EVT00071249,ORD0011919,Packed,18-06-2026 02:57,Seller Panel,Non-RTO
EVT00071250,ORD0011919,Shipped,19-06-2026 03:57,Courier Partner,Non-RTO
EVT00071251,ORD0011919,Out for Delivery,23-06-2026 00:57,Courier Partner,Non-RTO
EVT00071252,ORD0011919,Delivery Failed,23-06-2026 04:45,Courier Partner,Non-RTO
EVT00071253,ORD0011919,Out for Delivery,26-06-2026 02:57,Courier Partner,Non-RTO
EVT00071254,ORD0011919,Delivered,26-06-2026 04:59,Courier Partner,Non-RTO
EVT00071255,ORD0011920,Order Placed,11-05-2026 16:08,System,Non-RTO
EVT00071256,ORD0011920,Packed,11-05-2026 22:08,Seller Panel,Non-RTO
EVT00071257,ORD0011920,Shipped,12-05-2026 11:08,Courier Partner,Non-RTO
EVT00071258,ORD0011920,Out for Delivery,15-05-2026 10:08,Courier Partner,Non-RTO
EVT00071259,ORD0011920,Delivered,15-05-2026 11:22,Courier Partner,Non-RTO
EVT00071260,ORD0011921,Order Placed,27-06-2026 14:18,System,Non-RTO
EVT00071261,ORD0011921,Packed,28-06-2026 07:18,Seller Panel,Non-RTO
EVT00071262,ORD0011921,Shipped,28-06-2026 20:18,Courier Partner,Non-RTO
EVT00071263,ORD0011921,Out for Delivery,04-07-2026 18:18,Courier Partner,Non-RTO
EVT00071264,ORD0011921,Delivery Failed,04-07-2026 20:26,Courier Partner,Non-RTO
EVT00071265,ORD0011921,Out for Delivery,06-07-2026 19:18,Courier Partner,Non-RTO
EVT00071266,ORD0011921,Delivered,06-07-2026 21:12,Courier Partner,Non-RTO
EVT00071267,ORD0011922,Order Placed,23-07-2026 20:01,System,Non-RTO
EVT00071268,ORD0011922,Packed,24-07-2026 14:01,Seller Panel,Non-RTO
EVT00071269,ORD0011922,Shipped,25-07-2026 17:01,Courier Partner,Non-RTO
EVT00071270,ORD0011922,Out for Delivery,29-07-2026 15:01,Courier Partner,Non-RTO
EVT00071271,ORD0011922,Delivery Failed,29-07-2026 17:43,Courier Partner,Non-RTO
EVT00071272,ORD0011922,Out for Delivery,31-07-2026 16:01,Courier Partner,Non-RTO
EVT00071273,ORD0011922,Delivery Failed,31-07-2026 17:42,Courier Partner,Non-RTO
EVT00071274,ORD0011922,Out for Delivery,03-08-2026 13:01,Courier Partner,Non-RTO
EVT00071275,ORD0011922,Delivered,03-08-2026 18:31,Courier Partner,Non-RTO
EVT00071276,ORD0011923,Order Placed,05-07-2026 18:20,System,Non-RTO
EVT00071277,ORD0011923,Packed,06-07-2026 00:20,Seller Panel,Non-RTO
EVT00071278,ORD0011923,Shipped,06-07-2026 16:20,Courier Partner,Non-RTO
EVT00071279,ORD0011923,Out for Delivery,09-07-2026 13:20,Courier Partner,Non-RTO
EVT00071280,ORD0011923,Delivered,09-07-2026 16:46,Courier Partner,Non-RTO
EVT00071281,ORD0011924,Order Placed,12-02-2026 18:12,System,Non-RTO
EVT00071282,ORD0011924,Packed,13-02-2026 11:12,Seller Panel,Non-RTO
EVT00071283,ORD0011924,Shipped,14-02-2026 09:12,Courier Partner,Non-RTO
EVT00071284,ORD0011924,Out for Delivery,19-02-2026 08:12,Courier Partner,Non-RTO
EVT00071285,ORD0011924,Delivered,19-02-2026 09:28,Courier Partner,Non-RTO
EVT00071286,ORD0011925,Order Placed,20-04-2026 17:13,System,Non-RTO
EVT00071287,ORD0011925,Packed,21-04-2026 13:13,Seller Panel,Non-RTO
EVT00071288,ORD0011925,Shipped,22-04-2026 16:13,Courier Partner,Non-RTO
EVT00071289,ORD0011925,Out for Delivery,28-04-2026 12:13,Courier Partner,Non-RTO
EVT00071290,ORD0011925,Delivery Failed,28-04-2026 16:30,Courier Partner,Non-RTO
EVT00071291,ORD0011925,Out for Delivery,30-04-2026 12:13,Courier Partner,Non-RTO
EVT00071292,ORD0011925,Delivered,30-04-2026 17:23,Courier Partner,Non-RTO
EVT00071293,ORD0011926,Order Placed,11-05-2026 21:07,System,Non-RTO
EVT00071294,ORD0011926,Packed,12-05-2026 16:07,Seller Panel,Non-RTO
EVT00071295,ORD0011926,Shipped,13-05-2026 04:07,Courier Partner,Non-RTO
EVT00071296,ORD0011926,Out for Delivery,19-05-2026 02:07,Courier Partner,Non-RTO
EVT00071297,ORD0011926,Delivered,19-05-2026 04:49,Courier Partner,Non-RTO
EVT00071298,ORD0011927,Order Placed,21-04-2026 14:24,System,Non-RTO
EVT00071299,ORD0011927,Packed,22-04-2026 06:24,Seller Panel,Non-RTO
EVT00071300,ORD0011927,Shipped,23-04-2026 05:24,Courier Partner,Non-RTO
EVT00071301,ORD0011927,Out for Delivery,01-05-2026 01:24,Courier Partner,Non-RTO
EVT00071302,ORD0011927,Delivered,01-05-2026 05:55,Courier Partner,Non-RTO
EVT00071303,ORD0011928,Order Placed,22-04-2026 19:42,System,Non-RTO
EVT00071304,ORD0011928,Packed,22-04-2026 23:42,Seller Panel,Non-RTO
EVT00071305,ORD0011928,Shipped,23-04-2026 21:42,Courier Partner,Non-RTO
EVT00071306,ORD0011928,Out for Delivery,26-04-2026 17:42,Courier Partner,Non-RTO
EVT00071307,ORD0011928,Delivery Failed,26-04-2026 22:19,Courier Partner,Non-RTO
EVT00071308,ORD0011928,Out for Delivery,29-04-2026 19:42,Courier Partner,Non-RTO
EVT00071309,ORD0011928,Delivered,29-04-2026 21:51,Courier Partner,Non-RTO
EVT00071310,ORD0011929,Order Placed,07-07-2026 13:23,System,Non-RTO
EVT00071311,ORD0011929,Packed,07-07-2026 19:23,Seller Panel,Non-RTO
EVT00071312,ORD0011929,Shipped,08-07-2026 02:23,Courier Partner,Non-RTO
EVT00071313,ORD0011929,Out for Delivery,13-07-2026 01:23,Courier Partner,Non-RTO
EVT00071314,ORD0011929,Delivered,13-07-2026 03:21,Courier Partner,Non-RTO
EVT00071315,ORD0011930,Order Placed,28-06-2026 21:27,System,Non-RTO
EVT00071316,ORD0011930,Packed,29-06-2026 13:27,Seller Panel,Non-RTO
EVT00071317,ORD0011930,Shipped,29-06-2026 20:27,Courier Partner,Non-RTO
EVT00071318,ORD0011930,Out for Delivery,05-07-2026 19:27,Courier Partner,Non-RTO
EVT00071319,ORD0011930,Delivery Failed,05-07-2026 21:01,Courier Partner,Non-RTO
EVT00071320,ORD0011930,RTO Initiated,06-07-2026 18:01,Courier Partner,RTO
EVT00071321,ORD0011930,RTO In Transit,09-07-2026 18:01,Courier Partner,RTO
EVT00071322,ORD0011930,RTO Received at Warehouse,12-07-2026 18:01,Seller Panel,RTO
EVT00071323,ORD0011931,Order Placed,04-07-2026 23:57,System,Non-RTO
EVT00071324,ORD0011931,Cancelled by Seller,05-07-2026 16:57,Seller Panel,Non-RTO
EVT00071325,ORD0011932,Order Placed,01-07-2026 21:04,System,Non-RTO
EVT00071326,ORD0011932,Packed,02-07-2026 11:04,Seller Panel,Non-RTO
EVT00071327,ORD0011932,Shipped,02-07-2026 23:04,Courier Partner,Non-RTO
EVT00071328,ORD0011932,Out for Delivery,04-07-2026 22:04,Courier Partner,Non-RTO
EVT00071329,ORD0011932,Delivered,05-07-2026 00:13,Courier Partner,Non-RTO
EVT00071330,ORD0011933,Order Placed,12-07-2026 17:45,System,Non-RTO
EVT00071331,ORD0011933,Packed,13-07-2026 05:45,Seller Panel,Non-RTO
EVT00071332,ORD0011933,Shipped,13-07-2026 14:45,Courier Partner,Non-RTO
EVT00071333,ORD0011933,Out for Delivery,17-07-2026 11:45,Courier Partner,Non-RTO
EVT00071334,ORD0011933,Delivery Failed,17-07-2026 15:11,Courier Partner,Non-RTO
EVT00071335,ORD0011933,Out for Delivery,19-07-2026 12:45,Courier Partner,Non-RTO
EVT00071336,ORD0011933,Delivered,19-07-2026 15:32,Courier Partner,Non-RTO
EVT00071337,ORD0011934,Order Placed,06-04-2026 19:53,System,Non-RTO
EVT00071338,ORD0011934,Packed,07-04-2026 02:53,Seller Panel,Non-RTO
EVT00071339,ORD0011934,Shipped,07-04-2026 10:53,Courier Partner,Non-RTO
EVT00071340,ORD0011934,Out for Delivery,08-04-2026 06:53,Courier Partner,Non-RTO
EVT00071341,ORD0011934,Delivered,08-04-2026 12:03,Courier Partner,Non-RTO
EVT00071342,ORD0011935,Order Placed,20-03-2026 23:30,System,Non-RTO
EVT00071343,ORD0011935,Packed,21-03-2026 09:30,Seller Panel,Non-RTO
EVT00071344,ORD0011935,Shipped,22-03-2026 09:30,Courier Partner,Non-RTO
EVT00071345,ORD0011935,Out for Delivery,26-03-2026 05:30,Courier Partner,Non-RTO
EVT00071346,ORD0011935,Delivery Failed,26-03-2026 10:19,Courier Partner,Non-RTO
EVT00071347,ORD0011935,Out for Delivery,29-03-2026 08:30,Courier Partner,Non-RTO
EVT00071348,ORD0011935,Delivery Failed,29-03-2026 10:08,Courier Partner,Non-RTO
EVT00071349,ORD0011935,RTO Initiated,30-03-2026 23:08,Courier Partner,RTO
EVT00071350,ORD0011935,RTO In Transit,03-04-2026 23:08,Courier Partner,RTO
EVT00071351,ORD0011935,RTO Received at Warehouse,05-04-2026 23:08,Seller Panel,RTO
EVT00071352,ORD0011936,Order Placed,28-05-2026 20:46,System,Non-RTO
EVT00071353,ORD0011936,Packed,29-05-2026 06:46,Seller Panel,Non-RTO
EVT00071354,ORD0011936,Shipped,29-05-2026 19:46,Courier Partner,Non-RTO
EVT00071355,ORD0011936,Out for Delivery,04-06-2026 17:46,Courier Partner,Non-RTO
EVT00071356,ORD0011936,Delivery Failed,04-06-2026 20:35,Courier Partner,Non-RTO
EVT00071357,ORD0011936,Out for Delivery,07-06-2026 18:46,Courier Partner,Non-RTO
EVT00071358,ORD0011936,Delivered,07-06-2026 20:43,Courier Partner,Non-RTO
EVT00071359,ORD0011937,Order Placed,06-07-2026 13:36,System,Non-RTO
EVT00071360,ORD0011937,Packed,07-07-2026 07:36,Seller Panel,Non-RTO
EVT00071361,ORD0011937,Shipped,07-07-2026 21:36,Courier Partner,Non-RTO
EVT00071362,ORD0011937,Out for Delivery,10-07-2026 19:36,Courier Partner,Non-RTO
EVT00071363,ORD0011937,Delivery Failed,10-07-2026 21:49,Courier Partner,Non-RTO
EVT00071364,ORD0011937,RTO Initiated,11-07-2026 09:49,Courier Partner,RTO
EVT00071365,ORD0011937,RTO In Transit,13-07-2026 09:49,Courier Partner,RTO
EVT00071366,ORD0011937,RTO Received at Warehouse,16-07-2026 09:49,Seller Panel,RTO
EVT00071367,ORD0011937,RTO - Damaged Stock,16-07-2026 13:49,Warehouse QC,RTO
EVT00071368,ORD0011938,Order Placed,04-05-2026 14:21,System,Non-RTO
EVT00071369,ORD0011938,Packed,05-05-2026 00:21,Seller Panel,Non-RTO
EVT00071370,ORD0011938,Shipped,05-05-2026 19:21,Courier Partner,Non-RTO
EVT00071371,ORD0011938,Out for Delivery,10-05-2026 18:21,Courier Partner,Non-RTO
EVT00071372,ORD0011938,Delivery Failed,10-05-2026 19:31,Courier Partner,Non-RTO
EVT00071373,ORD0011938,Out for Delivery,13-05-2026 18:21,Courier Partner,Non-RTO
EVT00071374,ORD0011938,Delivered,13-05-2026 20:28,Courier Partner,Non-RTO
EVT00071375,ORD0011939,Order Placed,08-03-2026 19:01,System,Non-RTO
EVT00071376,ORD0011939,Packed,09-03-2026 07:01,Seller Panel,Non-RTO
EVT00071377,ORD0011939,Shipped,09-03-2026 17:01,Courier Partner,Non-RTO
EVT00071378,ORD0011939,Out for Delivery,13-03-2026 14:01,Courier Partner,Non-RTO
EVT00071379,ORD0011939,Delivered,13-03-2026 17:09,Courier Partner,Non-RTO
EVT00071380,ORD0011940,Order Placed,27-07-2026 17:28,System,Non-RTO
EVT00071381,ORD0011940,Packed,28-07-2026 01:28,Seller Panel,Non-RTO
EVT00071382,ORD0011940,Shipped,29-07-2026 03:28,Courier Partner,Non-RTO
EVT00071383,ORD0011941,Order Placed,09-04-2026 23:50,System,Non-RTO
EVT00071384,ORD0011941,Packed,10-04-2026 12:50,Seller Panel,Non-RTO
EVT00071385,ORD0011941,Shipped,11-04-2026 11:50,Courier Partner,Non-RTO
EVT00071386,ORD0011941,Out for Delivery,14-04-2026 09:50,Courier Partner,Non-RTO
EVT00071387,ORD0011941,Delivery Failed,14-04-2026 12:17,Courier Partner,Non-RTO
EVT00071388,ORD0011941,Out for Delivery,16-04-2026 07:50,Courier Partner,Non-RTO
EVT00071389,ORD0011941,Delivery Failed,16-04-2026 12:32,Courier Partner,Non-RTO
EVT00071390,ORD0011941,Out for Delivery,17-04-2026 09:50,Courier Partner,Non-RTO
EVT00071391,ORD0011941,Delivered,17-04-2026 11:58,Courier Partner,Non-RTO
EVT00071392,ORD0011942,Order Placed,25-05-2026 23:15,System,Non-RTO
EVT00071393,ORD0011942,Packed,26-05-2026 10:15,Seller Panel,Non-RTO
EVT00071394,ORD0011942,Shipped,27-05-2026 08:15,Courier Partner,Non-RTO
EVT00071395,ORD0011942,Out for Delivery,29-05-2026 07:15,Courier Partner,Non-RTO
EVT00071396,ORD0011942,Delivered,29-05-2026 09:17,Courier Partner,Non-RTO
EVT00071397,ORD0011943,Order Placed,17-07-2026 16:28,System,Non-RTO
EVT00071398,ORD0011943,Packed,17-07-2026 23:28,Seller Panel,Non-RTO
EVT00071399,ORD0011943,Shipped,18-07-2026 19:28,Courier Partner,Non-RTO
EVT00071400,ORD0011943,Out for Delivery,23-07-2026 17:28,Courier Partner,Non-RTO
EVT00071401,ORD0011943,Delivered,23-07-2026 19:45,Courier Partner,Non-RTO
EVT00071402,ORD0011944,Order Placed,23-06-2026 22:29,System,Non-RTO
EVT00071403,ORD0011944,Packed,24-06-2026 11:29,Seller Panel,Non-RTO
EVT00071404,ORD0011944,Shipped,25-06-2026 01:29,Courier Partner,Non-RTO
EVT00071405,ORD0011944,Out for Delivery,02-07-2026 23:29,Courier Partner,Non-RTO
EVT00071406,ORD0011944,Delivery Failed,03-07-2026 01:59,Courier Partner,Non-RTO
EVT00071407,ORD0011944,Out for Delivery,05-07-2026 00:29,Courier Partner,Non-RTO
EVT00071408,ORD0011944,Delivered,05-07-2026 02:03,Courier Partner,Non-RTO
EVT00071409,ORD0011945,Order Placed,13-03-2026 16:33,System,Non-RTO
EVT00071410,ORD0011945,Packed,14-03-2026 04:33,Seller Panel,Non-RTO
EVT00071411,ORD0011945,Shipped,15-03-2026 01:33,Courier Partner,Non-RTO
EVT00071412,ORD0011945,Out for Delivery,20-03-2026 22:33,Courier Partner,Non-RTO
EVT00071413,ORD0011945,Delivery Failed,21-03-2026 01:39,Courier Partner,Non-RTO
EVT00071414,ORD0011945,Out for Delivery,22-03-2026 23:33,Courier Partner,Non-RTO
EVT00071415,ORD0011945,Delivered,23-03-2026 02:19,Courier Partner,Non-RTO
EVT00071416,ORD0011946,Order Placed,08-04-2026 18:28,System,Non-RTO
EVT00071417,ORD0011946,Packed,09-04-2026 02:28,Seller Panel,Non-RTO
EVT00071418,ORD0011946,Shipped,09-04-2026 14:28,Courier Partner,Non-RTO
EVT00071419,ORD0011946,Out for Delivery,13-04-2026 13:28,Courier Partner,Non-RTO
EVT00071420,ORD0011946,Delivery Failed,13-04-2026 14:43,Courier Partner,Non-RTO
EVT00071421,ORD0011946,Out for Delivery,15-04-2026 12:28,Courier Partner,Non-RTO
EVT00071422,ORD0011946,Delivery Failed,15-04-2026 14:47,Courier Partner,Non-RTO
EVT00071423,ORD0011946,RTO Initiated,17-04-2026 09:47,Courier Partner,RTO
EVT00071424,ORD0011946,RTO In Transit,19-04-2026 09:47,Courier Partner,RTO
EVT00071425,ORD0011946,RTO Received at Warehouse,21-04-2026 09:47,Seller Panel,RTO
EVT00071426,ORD0011947,Order Placed,14-02-2026 19:57,System,Non-RTO
EVT00071427,ORD0011947,Packed,14-02-2026 23:57,Seller Panel,Non-RTO
EVT00071428,ORD0011947,Shipped,15-02-2026 22:57,Courier Partner,Non-RTO
EVT00071429,ORD0011947,Out for Delivery,20-02-2026 21:57,Courier Partner,Non-RTO
EVT00071430,ORD0011947,Delivered,20-02-2026 23:40,Courier Partner,Non-RTO
EVT00071431,ORD0011948,Order Placed,29-05-2026 23:14,System,Non-RTO
EVT00071432,ORD0011948,Packed,30-05-2026 08:14,Seller Panel,Non-RTO
EVT00071433,ORD0011948,Shipped,30-05-2026 19:14,Courier Partner,Non-RTO
EVT00071434,ORD0011948,Out for Delivery,03-06-2026 15:14,Courier Partner,Non-RTO
EVT00071435,ORD0011948,Delivered,03-06-2026 20:12,Courier Partner,Non-RTO
EVT00071436,ORD0011949,Order Placed,23-05-2026 15:32,System,Non-RTO
EVT00071437,ORD0011949,Packed,24-05-2026 10:32,Seller Panel,Non-RTO
EVT00071438,ORD0011949,Shipped,24-05-2026 17:32,Courier Partner,Non-RTO
EVT00071439,ORD0011949,Out for Delivery,30-05-2026 13:32,Courier Partner,Non-RTO
EVT00071440,ORD0011949,Delivered,30-05-2026 18:00,Courier Partner,Non-RTO
EVT00071441,ORD0011950,Order Placed,13-04-2026 22:21,System,Non-RTO
EVT00071442,ORD0011950,Packed,14-04-2026 09:21,Seller Panel,Non-RTO
EVT00071443,ORD0011950,Shipped,15-04-2026 00:21,Courier Partner,Non-RTO
EVT00071444,ORD0011950,Out for Delivery,19-04-2026 23:21,Courier Partner,Non-RTO
EVT00071445,ORD0011950,Delivery Failed,20-04-2026 00:51,Courier Partner,Non-RTO
EVT00071446,ORD0011950,Out for Delivery,20-04-2026 23:21,Courier Partner,Non-RTO
EVT00071447,ORD0011950,Delivered,21-04-2026 01:30,Courier Partner,Non-RTO
EVT00071448,ORD0011951,Order Placed,21-05-2026 18:50,System,Non-RTO
EVT00071449,ORD0011951,Packed,22-05-2026 11:50,Seller Panel,Non-RTO
EVT00071450,ORD0011951,Shipped,22-05-2026 20:50,Courier Partner,Non-RTO
EVT00071451,ORD0011951,Out for Delivery,30-05-2026 18:50,Courier Partner,Non-RTO
EVT00071452,ORD0011951,Delivered,30-05-2026 21:54,Courier Partner,Non-RTO
EVT00071453,ORD0011952,Order Placed,08-07-2026 17:55,System,Non-RTO
EVT00071454,ORD0011952,Packed,09-07-2026 05:55,Seller Panel,Non-RTO
EVT00071455,ORD0011952,Shipped,10-07-2026 10:55,Courier Partner,Non-RTO
EVT00071456,ORD0011952,Out for Delivery,14-07-2026 08:55,Courier Partner,Non-RTO
EVT00071457,ORD0011952,Delivery Failed,14-07-2026 11:25,Courier Partner,Non-RTO
EVT00071458,ORD0011952,Out for Delivery,15-07-2026 06:55,Courier Partner,Non-RTO
EVT00071459,ORD0011952,Delivery Failed,15-07-2026 11:30,Courier Partner,Non-RTO
EVT00071460,ORD0011952,Out for Delivery,17-07-2026 06:55,Courier Partner,Non-RTO
EVT00071461,ORD0011952,Delivery Failed,17-07-2026 11:26,Courier Partner,Non-RTO
EVT00071462,ORD0011952,Out for Delivery,19-07-2026 08:55,Courier Partner,Non-RTO
EVT00071463,ORD0011952,Delivered,19-07-2026 11:29,Courier Partner,Non-RTO
EVT00071464,ORD0011953,Order Placed,25-03-2026 18:47,System,Non-RTO
EVT00071465,ORD0011953,Packed,26-03-2026 09:47,Seller Panel,Non-RTO
EVT00071466,ORD0011953,Shipped,26-03-2026 23:47,Courier Partner,Non-RTO
EVT00071467,ORD0011953,Out for Delivery,27-03-2026 21:47,Courier Partner,Non-RTO
EVT00071468,ORD0011953,Delivered,28-03-2026 00:01,Courier Partner,Non-RTO
EVT00071469,ORD0011954,Order Placed,05-05-2026 22:43,System,Non-RTO
EVT00071470,ORD0011954,Packed,06-05-2026 06:43,Seller Panel,Non-RTO
EVT00071471,ORD0011954,Shipped,06-05-2026 12:43,Courier Partner,Non-RTO
EVT00071472,ORD0011954,Out for Delivery,08-05-2026 08:43,Courier Partner,Non-RTO
EVT00071473,ORD0011954,Delivered,08-05-2026 13:40,Courier Partner,Non-RTO
EVT00071474,ORD0011955,Order Placed,03-03-2026 19:59,System,Non-RTO
EVT00071475,ORD0011955,Packed,04-03-2026 12:59,Seller Panel,Non-RTO
EVT00071476,ORD0011955,Shipped,04-03-2026 23:59,Courier Partner,Non-RTO
EVT00071477,ORD0011955,Out for Delivery,07-03-2026 21:59,Courier Partner,Non-RTO
EVT00071478,ORD0011955,Delivered,08-03-2026 01:05,Courier Partner,Non-RTO
EVT00071479,ORD0011956,Order Placed,19-04-2026 14:22,System,Non-RTO
EVT00071480,ORD0011956,Packed,19-04-2026 21:22,Seller Panel,Non-RTO
EVT00071481,ORD0011956,Shipped,20-04-2026 17:22,Courier Partner,Non-RTO
EVT00071482,ORD0011956,Out for Delivery,22-04-2026 15:22,Courier Partner,Non-RTO
EVT00071483,ORD0011956,Delivery Failed,22-04-2026 17:28,Courier Partner,Non-RTO
EVT00071484,ORD0011956,Out for Delivery,25-04-2026 16:22,Courier Partner,Non-RTO
EVT00071485,ORD0011956,Delivery Failed,25-04-2026 17:55,Courier Partner,Non-RTO
EVT00071486,ORD0011956,Out for Delivery,26-04-2026 16:22,Courier Partner,Non-RTO
EVT00071487,ORD0011956,Delivery Failed,26-04-2026 17:35,Courier Partner,Non-RTO
EVT00071488,ORD0011956,RTO Initiated,28-04-2026 00:35,Courier Partner,RTO
EVT00071489,ORD0011956,RTO In Transit,30-04-2026 00:35,Courier Partner,RTO
EVT00071490,ORD0011956,RTO Received at Warehouse,02-05-2026 00:35,Seller Panel,RTO
EVT00071491,ORD0011957,Order Placed,24-06-2026 21:18,System,Non-RTO
EVT00071492,ORD0011957,Packed,25-06-2026 15:18,Seller Panel,Non-RTO
EVT00071493,ORD0011957,Shipped,26-06-2026 04:18,Courier Partner,Non-RTO
EVT00071494,ORD0011957,Out for Delivery,01-07-2026 00:18,Courier Partner,Non-RTO
EVT00071495,ORD0011957,Delivered,01-07-2026 04:46,Courier Partner,Non-RTO
EVT00071496,ORD0011958,Order Placed,10-06-2026 16:33,System,Non-RTO
EVT00071497,ORD0011958,Packed,10-06-2026 20:33,Seller Panel,Non-RTO
EVT00071498,ORD0011958,Shipped,11-06-2026 11:33,Courier Partner,Non-RTO
EVT00071499,ORD0011958,Out for Delivery,12-06-2026 10:33,Courier Partner,Non-RTO
EVT00071500,ORD0011958,Delivery Failed,12-06-2026 12:01,Courier Partner,Non-RTO
EVT00071501,ORD0011958,Out for Delivery,14-06-2026 10:33,Courier Partner,Non-RTO
EVT00071502,ORD0011958,Delivery Failed,14-06-2026 11:55,Courier Partner,Non-RTO
EVT00071503,ORD0011958,RTO Initiated,16-06-2026 06:55,Courier Partner,RTO
EVT00071504,ORD0011958,RTO In Transit,21-06-2026 06:55,Courier Partner,RTO
EVT00071505,ORD0011958,RTO Received at Warehouse,25-06-2026 06:55,Seller Panel,RTO
EVT00071506,ORD0011959,Order Placed,13-02-2026 16:57,System,Non-RTO
EVT00071507,ORD0011959,Cancelled by Customer,14-02-2026 06:57,Customer App,Non-RTO
EVT00071508,ORD0011960,Order Placed,02-03-2026 18:36,System,Non-RTO
EVT00071509,ORD0011960,Packed,03-03-2026 02:36,Seller Panel,Non-RTO
EVT00071510,ORD0011960,Shipped,03-03-2026 21:36,Courier Partner,Non-RTO
EVT00071511,ORD0011960,Out for Delivery,05-03-2026 18:36,Courier Partner,Non-RTO
EVT00071512,ORD0011960,Delivered,05-03-2026 22:22,Courier Partner,Non-RTO
EVT00071513,ORD0011961,Order Placed,12-03-2026 22:44,System,Non-RTO
EVT00071514,ORD0011961,Packed,13-03-2026 02:44,Seller Panel,Non-RTO
EVT00071515,ORD0011961,Shipped,13-03-2026 20:44,Courier Partner,Non-RTO
EVT00071516,ORD0011961,Out for Delivery,17-03-2026 19:44,Courier Partner,Non-RTO
EVT00071517,ORD0011961,Delivered,17-03-2026 21:24,Courier Partner,Non-RTO
EVT00071518,ORD0011962,Order Placed,10-07-2026 23:25,System,Non-RTO
EVT00071519,ORD0011962,Packed,11-07-2026 17:25,Seller Panel,Non-RTO
EVT00071520,ORD0011962,Shipped,12-07-2026 06:25,Courier Partner,Non-RTO
EVT00071521,ORD0011962,Out for Delivery,16-07-2026 03:25,Courier Partner,Non-RTO
EVT00071522,ORD0011962,Delivery Failed,16-07-2026 06:44,Courier Partner,Non-RTO
EVT00071523,ORD0011962,Out for Delivery,18-07-2026 03:25,Courier Partner,Non-RTO
EVT00071524,ORD0011962,Delivery Failed,18-07-2026 07:25,Courier Partner,Non-RTO
EVT00071525,ORD0011962,RTO Initiated,19-07-2026 10:25,Courier Partner,RTO
EVT00071526,ORD0011962,RTO In Transit,21-07-2026 10:25,Courier Partner,RTO
EVT00071527,ORD0011962,RTO Received at Warehouse,22-07-2026 10:25,Seller Panel,RTO
EVT00071528,ORD0011963,Order Placed,17-05-2026 19:26,System,Non-RTO
EVT00071529,ORD0011963,Packed,18-05-2026 07:26,Seller Panel,Non-RTO
EVT00071530,ORD0011963,Shipped,19-05-2026 03:26,Courier Partner,Non-RTO
EVT00071531,ORD0011963,Out for Delivery,25-05-2026 01:26,Courier Partner,Non-RTO
EVT00071532,ORD0011963,Delivered,25-05-2026 04:07,Courier Partner,Non-RTO
EVT00071533,ORD0011964,Order Placed,08-02-2026 23:09,System,Non-RTO
EVT00071534,ORD0011964,Packed,09-02-2026 19:09,Seller Panel,Non-RTO
EVT00071535,ORD0011964,Shipped,10-02-2026 12:09,Courier Partner,Non-RTO
EVT00071536,ORD0011964,Out for Delivery,13-02-2026 10:09,Courier Partner,Non-RTO
EVT00071537,ORD0011964,Delivered,13-02-2026 13:08,Courier Partner,Non-RTO
EVT00071538,ORD0011965,Order Placed,13-02-2026 22:07,System,Non-RTO
EVT00071539,ORD0011965,Packed,14-02-2026 11:07,Seller Panel,Non-RTO
EVT00071540,ORD0011965,Shipped,15-02-2026 00:07,Courier Partner,Non-RTO
EVT00071541,ORD0011965,Out for Delivery,18-02-2026 21:07,Courier Partner,Non-RTO
